Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,Year
Tyreke Locure,ULM,0.48,0.445,150,2.6,13.5,7.9,19.9,13.8,3.4,0.2,28.2,-1.9,1.1,96.7,101.3,-4.7,234.6,15.9,2023
Alex Tew,WEBER,0.547,0.555,104,9.8,14.5,12.2,8,15.7,2.3,3.5,19.5,-3.2,1.3,105,97.6,7.5,144.3,15.9,2023
Justin Hill,UGA,0.52,0.433,147,2.7,11.6,7.2,28.8,18.9,1.8,0.4,23.5,0,1.3,103.3,106.2,-2.9,179.9,15.9,2023
Augustas Marciulionis,STMRY,0.534,0.47,140.3,2,8.4,5.2,19.8,15.3,2.2,1.1,22.9,0.3,1.4,109,96.1,13,108,15.9,2023
Mawot Mag,RUTG,0.571,0.534,154,7.6,16.9,12.3,8.6,18.2,2.4,2,17.1,-3.2,1.3,107.4,86.9,20.5,159.8,15.9,2023
Gabe Dorsey,W&M,0.638,0.633,166.3,3.4,10,6.6,4.3,12.3,1.8,1.4,17.9,-2.9,1.3,118.5,109.5,9,159.4,15.9,2023
Chance McMillian,GCU,0.596,0.584,163.3,2.7,9.8,6.5,14.5,15.2,1.5,0.5,19.4,-0.8,1.3,114.7,102,12.6,242.3,15.9,2023
Chucky Hepburn,UWISC,0.486,0.462,150,1.7,9.9,5.6,19.9,10.6,2.9,0.2,24.8,1.4,1.1,99.2,98.2,1,238.3,15.9,2023
Jordan Henderson,CAN,0.507,0.483,147.9,1.9,10,5.7,14.1,8.4,1.9,0.8,24,0.6,1.1,105.9,106.8,-0.9,191.6,15.9,2023
Kasen Harrison,WIN,0.588,0.541,168.7,0.7,8.7,4.9,23.7,20,2.2,0.6,20.2,0.3,1.4,111.4,110.4,0.9,215.5,15.9,2023
Andrew Funk,PENST,0.622,0.604,172.3,1.1,9.4,5.4,6.2,7.7,1,0.2,18,-0.3,1.3,117.8,108.4,9.4,284.4,15.9,2023
Taran Armstrong,CALBU,0.533,0.498,142,2.1,16.2,9.1,35.3,23.1,1.3,0.8,24.3,0.5,1.3,100.5,98.8,1.7,274.5,15.9,2023
"Jimmy Nichols, Jr.",CCU,0.533,0.481,157.7,9,13.4,11.2,7.9,17.6,1.5,5.6,20.6,-4.5,1.2,104,105.8,-1.8,153.1,15.8,2023
Dontaie Allen,WKU,0.553,0.531,146.4,3.7,13,8.5,5,11.3,1.3,1.1,23.4,-3.5,1.3,105.6,104.2,1.4,124.3,15.8,2023
Tommy Bruner,DEN,0.537,0.463,157.9,1.5,8.1,5.1,24.4,19.6,1.8,0.1,27.4,-2.2,1.3,103.1,109.6,-6.5,232.9,15.8,2023
Jared Bynum,PROV,0.509,0.46,153.4,1.7,8.8,5.3,28.3,14.2,1.8,0.5,20.6,4.5,1.2,111.5,105.3,6.3,210.4,15.8,2023
Beau Becker,AF,0.513,0.505,135.4,5,17.3,11.3,9.8,7.6,1.2,4.4,21.4,0.3,1.1,103.6,104.7,-1.1,145.4,15.8,2023
Chendall Weaver,UTA,0.555,0.515,154.8,5.9,13,9.2,13.7,11.9,1.8,1.5,16.6,0.6,1.3,117.4,102,15.4,241.4,15.8,2023
Luis Kortright,QUIN,0.453,0.432,124,3.4,14.8,9.2,29.5,15.8,2.9,0.3,25.5,1.7,1.1,97.6,98.2,-0.6,226,15.8,2023
Terry Roberts,UGA,0.474,0.436,143.9,3.1,11.8,7.5,32.7,17.9,2.9,0.6,28.7,-1.2,1.1,95,103.3,-8.3,212.3,15.8,2023
Coleman Hawkins,ILL,0.522,0.507,133.5,7.1,15.4,11.4,17.2,20.6,1.9,3.6,18.2,-1.3,1.2,103.2,95.4,7.8,325.3,15.8,2023
"Yaakema Rose, Jr.",EIU,0.453,0.421,129.3,3.8,14,8.9,27.7,12.9,3.6,0.7,23.1,3.2,1,97.3,98.9,-1.6,185,15.8,2023
Toneari Lane,WIN,0.574,0.558,156.8,2.5,9.3,6.1,4.5,5.9,0.9,1.4,20.1,-0.8,1.2,117,112.6,4.4,173.6,15.8,2023
K.J. Jenkins,UNM,0.575,0.556,163.5,1,9.9,5.7,9.3,8.6,2.2,0.3,18.6,0.3,1.2,115.5,104,11.5,146.8,15.8,2023
Anthony Selden,GWU,0.54,0.527,140.2,6.3,13.9,10.1,7.2,16.9,1.5,4.2,24.4,-5.7,1.2,99,96.6,2.4,191.6,15.8,2023
Kristians Feierbergs,MAINE,0.57,0.565,145.1,6.6,19.9,13.1,6.8,14.9,1.7,1.2,19.9,-3.3,1.2,105,104.3,0.6,146.8,15.8,2023
Bash Wieland,BELL,0.601,0.549,151.2,2.3,15.5,8.9,14,10.1,1.1,0,17.3,1.1,1.5,120,110.2,9.8,53.5,15.8,2023
Alex Karaban,UConn,0.616,0.597,168.7,6.6,12,9.4,10.1,13.5,1.1,2.6,14.9,-0.2,1.3,125.6,96.5,29.1,310.4,15.8,2023
Allin Blunt,UML,0.603,0.546,166.7,4.7,8.4,6.7,9.9,13.5,1.5,0.7,16.7,-0.6,1.5,124.7,97.9,26.9,216,15.8,2023
Boogie Anderson,SELU,0.515,0.493,113.5,3.8,9.9,6.8,25.7,19,2.1,0.3,25.1,-1,1.2,99.8,107.6,-7.8,254.3,15.7,2023
Rasir Bolton,ZAGS,0.561,0.524,160.7,0.9,7.8,4.5,14.6,10.8,1.7,0.4,18.8,2.2,1.3,118.2,105.7,12.5,231.4,15.7,2023
Jayvis Harvey,TNTCH,0.563,0.526,162.1,4,10,7,15,13.7,1.3,0.8,20.8,-0.6,1.3,110.5,108,2.6,216,15.7,2023
"Jovan Blacksher, Jr.",GCU,0.48,0.432,144.6,1.4,7.7,4.7,19.1,11.9,3.3,0.9,23.5,0.4,1.1,103.2,91.1,12.1,70.5,15.7,2023
Tyler Houser,VMI,0.54,0.517,153.2,6.9,16.8,11.6,3.6,13.1,0.8,2.3,22.4,-4.7,1.2,105,113.1,-8.1,197.3,15.7,2023
Deven Austin,PRIN,0.609,0.577,184.9,3.9,14.6,9.5,6.4,19,2.4,3.3,18,-4.4,1.4,107.4,92.6,14.8,84.9,15.7,2023
Jordan Simpson,SCSU,0.522,0.486,151,4.7,12.1,8,15.4,14.7,3.1,1.4,20,-1,1.2,106.1,110.5,-4.4,138,15.7,2023
Isaiah Rivera,COLST,0.58,0.547,159.5,2.1,14.4,8.6,12.3,11.2,2.1,2.3,16.4,1.2,1.3,113.3,105.6,7.8,242.9,15.7,2023
Keshawn Justice,SCU,0.547,0.516,159.7,1.8,11.9,6.9,12.4,7.6,1.3,1,18.5,1.8,1.2,118,104.6,13.4,299.5,15.7,2023
Kjell De Graff,NJIT,0.552,0.527,141.7,4,12.9,8.4,7.8,8,1.3,2.9,17.4,0,1.4,114,108,6.1,126.5,15.7,2023
Isaiah Kelly,YALE,0.559,0.56,142.6,8.4,15.1,11.9,13.3,19.1,0.5,5,19.1,-2.2,1.3,106.8,94.8,12,151.1,15.7,2023
Will Richardson,OREG,0.541,0.503,157.6,2.4,9.9,6.2,27.7,21.2,2.5,0.4,20.8,1.1,1.2,105.5,102.5,3,302.3,15.7,2023
Derrin Boyd,LIP,0.581,0.546,165.1,1.4,13.1,7.5,9.6,12.9,1.6,1.2,19.3,-1.2,1.3,111.2,101.5,9.7,221,15.7,2023
Arthur Kaluma,CREI,0.53,0.483,147,7.1,16.6,12.2,10.2,15.6,1.1,1.7,23.2,-3.2,1.3,103.2,99.1,4.1,292.3,15.7,2023
Chris Conway,OAKL,0.688,0.674,143.4,6.9,14.7,10.7,4.4,14.1,0.8,3.2,12.8,-2,1.6,127.9,110.8,17.1,120.4,15.7,2023
G.G. Jackson,SOCAR,0.474,0.444,138.5,5.7,17.6,11.4,6.6,14.2,1.4,2.8,30.9,-7,1.1,93.3,108.4,-15.1,222.5,15.7,2023
Jayden Taylor,BTLR,0.527,0.476,150.4,2.6,13,7.9,9,14.6,2.6,1.2,25.8,-4.3,1.2,96.6,101.4,-4.8,209.3,15.7,2023
Latrell Jossell,SFA,0.6,0.57,168.8,1.1,6.1,3.7,16.3,14.3,2.4,0,19.8,0.2,1.3,116.3,99.9,16.5,183.6,15.7,2023
Matt Schner,LIP,0.589,0.578,160.8,7.1,18,12.8,10.7,14.8,1.3,1.7,14.6,0,1.3,116.9,100.2,16.6,226.8,15.7,2023
Jayson Woodrich,CLEST,0.519,0.497,144.3,4.3,15.8,10,6.8,8.2,1.9,0.8,19.7,-0.7,1.1,112.4,101.5,10.9,131.4,15.7,2023
Zae Blake,UWGB,0.579,0.544,164.9,4.1,12.1,7.9,29.3,24,2.4,0.7,23.5,-2.9,1.4,99.2,115.4,-16.2,148,15.7,2023
Miguel Tomley,IDHST,0.525,0.494,158.4,1.1,17.2,9,16.1,15.1,1.7,0.1,26.8,-2.6,1.1,98.5,106.7,-8.2,188.1,15.7,2023
Matt Grace,RICH,0.578,0.543,158.2,2.1,14.8,8.7,17.7,13.7,1.1,2.8,16.9,1.6,1.3,112.8,101.3,11.5,216,15.6,2023
Ze'Rik Onyema,UTEP,0.567,0.563,136.1,8.7,19.7,14,5.7,18.4,1.7,3,19.1,-5.2,1.4,103.3,96.9,6.3,161.8,15.6,2023
R.J. Felton,ECAR,0.493,0.465,148.8,5.9,10.4,8.1,11.5,9.4,1.7,1.4,23.9,-1.3,1.1,105,104.8,0.2,247.4,15.6,2023
Otis Frazier III,UTEP,0.571,0.553,141.4,8.5,14.9,11.6,6,17,2.4,1.5,17.5,-4,1.4,108.1,98.2,9.9,162.4,15.6,2023
Dwon Odom,GAST,0.489,0.449,139.8,3.7,12.8,8.1,25.3,17.3,1.6,2.2,23.8,-0.5,1.1,98.6,103.6,-5.1,245.9,15.6,2023
Luke Frampton,WKU,0.681,0.663,171.4,0.8,9,5.1,10.5,9.8,1.7,0.6,13.7,1.3,1.5,131.3,104.2,27,145.9,15.6,2023
Frankie Collins,ASU,0.48,0.443,136.1,2.8,14.1,8.5,30.5,17.4,2.7,0.9,21.9,2.7,1.2,100.1,97.1,3,277.6,15.6,2023
"Emmitt Matthews, Jr.",WVU,0.564,0.528,158.5,4.8,12.2,8.5,7.4,10,1.1,1.9,16.9,-0.8,1.3,118.1,104.8,13.3,230.3,15.6,2023
Jordan Pope,ORST,0.548,0.514,163.6,1.6,8.2,5,17.3,11.1,1.7,0.2,21.2,0.3,1.2,108.7,106.7,2,225.4,15.6,2023
Tyree Boykin,APPST,0.524,0.488,147.2,0.4,11.7,6.2,10.1,9.2,2,0.2,23.4,-0.7,1.2,104.8,98.1,6.7,126,15.6,2023
"Jemarl Baker, Jr.",FRSNO,0.508,0.479,147.7,1.6,10.8,6.1,20.4,11.1,1.9,0.1,24.1,1.3,1.1,103.5,105.4,-1.9,197.3,15.6,2023
Bruce Thornton,OSU,0.548,0.525,155.9,1.2,9.7,5.6,15.8,12,1.6,0.5,18.9,1.5,1.2,113.2,106.1,7.1,241.5,15.6,2023
JaVonte Perkins,STLOU,0.546,0.513,159.7,1.3,8.3,5,4,6.8,1.2,1,23.8,-1.8,1.2,110.1,105.7,4.4,151.1,15.6,2023
Shakeel Moore,MISST,0.496,0.471,144,2.5,11.3,6.8,19,16.7,3.9,1.4,23.1,-1.8,1.1,97.8,92.4,5.3,197.4,15.6,2023
Deandre Gholston,MZZOU,0.533,0.482,152.8,1.7,11.1,6.4,14.1,13.9,1.7,0.5,26.2,-2,1.3,103.2,109.8,-6.6,173.5,15.6,2023
Bobby Planutis,IPFW,0.636,0.6,180.4,1.6,15.3,8.3,6.2,11.6,1.5,0.6,16.4,-1.6,1.4,120,101.1,18.9,246.8,15.6,2023
Hunter Cattoor,VT,0.61,0.591,161.8,1,12.4,6.9,11.8,9.5,1.8,0.4,15.5,2,1.3,122.2,105.7,16.4,259.4,15.6,2023
Mike Jones,STAN,0.584,0.541,153.5,2.5,10.6,6.5,12.3,11.8,1.4,0.6,18.7,0.1,1.4,118,106.7,11.3,193.1,15.5,2023
Brandon Suggs,UCF,0.582,0.518,164.5,6.1,14.8,10.4,9.7,19.2,2.4,0.8,19,-3.9,1.5,109.2,96.8,12.4,144.1,15.5,2023
Sam Peek,STET,0.542,0.52,144.5,6.6,21.1,13.8,7.4,15.7,1.9,1.8,18.5,-2.9,1.2,106.4,106.7,-0.2,147.5,15.5,2023
Ryan Nembhard,CREI,0.543,0.503,165.8,1.3,11.9,7,25.4,15.7,1.2,0.2,20.2,3.2,1.2,109.9,101.6,8.3,344.9,15.5,2023
Jordan Davis,JAC,0.549,0.523,150.7,2.6,16.4,10,12.6,15,2.6,1.7,17.5,-0.5,1.2,105.1,98.8,6.3,241.9,15.5,2023
Deon Perry,L-MD,0.535,0.491,170.5,1.4,8.6,4.9,14.5,12.7,3.3,0.3,23.1,-0.8,1.2,105.2,105.5,-0.3,194.9,15.5,2023
Shawndarius Cowart,GRAMB,0.526,0.482,151.9,3.1,10.9,7.2,21.1,19.6,3.2,0.3,21.2,-1.3,1.2,101.4,91.7,9.7,257.3,15.5,2023
"Andre Jackson, Jr.",UConn,0.509,0.491,135.9,7.9,17.4,12.8,26.7,23.1,2.2,1.8,14.5,4,1.1,113,93.9,19.1,350.8,15.5,2023
Joe Charles,LA,0.542,0.55,126.8,9.7,16.9,13.4,5.4,14.6,3.4,2.3,15.3,-2.3,1.2,110.2,96.1,14,171.5,15.5,2023
Adam Hess,NJIT,0.609,0.587,167.7,1.3,8,4.6,6.1,10.5,1.4,0.7,18.8,-1.8,1.3,114.7,111.6,3.1,163.6,15.5,2023
Justin Amadi,JMU,0.615,0.613,120.6,9.7,13.6,11.6,4.8,16,2.3,2.6,12.5,-2.2,1.5,120.9,93.4,27.5,161.5,15.5,2023
Jacobi Wood,MRRY,0.567,0.506,156.7,1.7,12.6,7.2,23.7,20.4,2.5,0.4,17.1,1.8,1.4,109.2,105.8,3.4,309.9,15.5,2023
Drake Allen,SUU,0.565,0.543,149.8,2.5,10.3,6.5,21.7,21,2.6,1.6,19.7,-0.4,1.3,106.1,99.6,6.5,279.1,15.5,2023
Andrew Platek,SIENA,0.582,0.579,147.5,1.5,10.3,5.9,11.7,13.3,1.9,0.6,20.1,-1.6,1.3,109.3,102.1,7.1,195.8,15.5,2023
Rasheer Fleming,STJOE,0.527,0.5,141.4,10.8,18.4,14.6,5.8,16.3,2.2,5,16,-3.1,1.2,106.3,99.9,6.4,184.8,15.5,2023
Fousseyni Drame,LASAL,0.488,0.467,130.3,9,15.1,12,5.7,11.3,2.2,3.4,19.7,-2.5,1.1,102.5,102.6,-0.1,217.6,15.5,2023
Dillon Mitchell,TEXAS,0.609,0.636,104.1,9.8,17.9,13.9,3.6,13.4,2,2,11.9,-1.7,1.4,119.5,95.6,23.8,193.1,15.5,2023
Donte Powers,SHSU,0.565,0.533,158.9,0.8,12.6,6.7,11.4,13.2,1.9,0.5,20.8,-1.4,1.3,112.1,91.5,20.6,209.1,15.4,2023
Matt Balanc,QUIN,0.541,0.506,159,4.3,13.4,8.9,5.4,9.5,1.5,0.5,20.2,-2,1.2,111.7,101.8,9.9,226.5,15.4,2023
De'Lazarus Keys,TAMU-CC,0.489,0.466,150.8,13.6,21.3,17.4,10.3,13.4,1.2,1.8,16.9,-0.8,1.1,109.4,101.5,7.9,211.6,15.4,2023
Jalen Hill,OKLA,0.592,0.535,160.3,4.8,17,11.3,8.2,14.4,1.4,1.8,15.9,-1.5,1.4,113.6,101,12.7,271.4,15.4,2023
Patrick Dorsey,USNA,0.539,0.519,149.4,3.3,12.7,8,9.7,7.9,2.8,1,16.4,1.1,1.2,114.8,98.7,16.1,174.4,15.4,2023
Berrick JeanLouis,IONA,0.535,0.52,141.9,5.1,12.7,8.9,11.6,10.9,2,3.9,14.7,1.4,1.2,114.8,96.9,17.9,242.9,15.4,2023
Craig Beaudion,UMBC,0.58,0.553,158.3,1.8,8.4,5,21.9,16.8,2.3,1.4,14.1,3.9,1.3,116.9,107.3,9.6,254.3,15.4,2023
Trey Robinson,NKU,0.501,0.462,147.8,6.9,14.8,10.6,14.2,15.3,2.7,2,20,-1.1,1.1,104.2,98.7,5.5,186.5,15.4,2023
Jaden Akins,MCHST,0.527,0.513,154.8,3.8,13.7,9,8.7,12.3,2.6,1.5,20.8,-1.9,1.1,101.8,98.9,2.9,200.5,15.4,2023
Daylen Williams,UTRGV,0.609,0.59,149.8,7.7,19.7,13.9,18.6,23.4,2,2.3,11.9,1.2,1.5,116.8,101,15.8,300.5,15.4,2023
Ryan Cornish,DART,0.525,0.479,150.8,2.2,14.1,8.3,18.6,18.3,2.5,0.8,26,-3.2,1.2,96.9,100.2,-3.2,178.8,15.4,2023
Marko Maletic,LIU,0.557,0.541,151.4,1.7,11,6.3,8.2,12.3,0.9,0.3,27.8,-4.5,1.2,100,110.9,-10.9,147.9,15.4,2023
Kai Huntsberry,UNT,0.491,0.45,148.8,2.5,10.1,6.4,22.8,13.5,1.7,0.4,25.2,0.6,1.1,105.4,97.9,7.5,237,15.4,2023
Shykeim Phillips,UNCW,0.464,0.386,133.1,2.8,12.8,7.7,16.6,11.6,3.8,0.8,23.1,0.1,1.1,99.6,95.8,3.8,149.9,15.4,2023
Colin Porter,LBRTY,0.546,0.509,158.1,1.2,11.3,6.3,23.8,18.6,3.2,0.2,17.5,3.3,1.2,110.2,92.4,17.7,261,15.4,2023
Jordan Nesbitt,HMPTN,0.455,0.4,137.5,4.3,18.1,10.8,22.1,15.1,2.1,2.3,28.6,-2.1,1.1,92.5,107.2,-14.7,267.1,15.4,2023
Christian Jones,USNA,0.571,0.555,159.1,2.7,12.1,7.5,5.5,8.8,2.2,0.9,18.4,-1.2,1.3,113.5,100,13.5,144.9,15.3,2023
A.J. George,LBSU,0.612,0.593,165.5,4.7,8.6,6.7,7.3,11.8,1.5,1.9,14.3,-0.8,1.5,121.4,103.2,18.2,214.3,15.3,2023
Devon Savage,MERRI,0.558,0.554,139.6,2.5,14.6,8.6,5.7,8.6,4.3,2.5,15.3,-0.7,1.2,105.5,89.9,15.6,191.8,15.3,2023
C.J. Delancy,LIU,0.536,0.518,112.3,9.9,15.9,12.9,7.5,14.2,1.3,6.6,15.8,-2,1.3,105.4,106,-0.6,142.4,15.3,2023
Brayon Freeman,URI,0.463,0.423,141.3,2.8,9.3,6,24.5,13,2.3,0.2,30.3,-1.5,1.1,96.1,103.4,-7.2,136.4,15.3,2023
Nick Kern,VCU,0.629,0.628,147.5,5.5,13.7,9.7,9.7,17.9,2.3,1.6,15.1,-2.1,1.4,113,93.8,19.2,149,15.3,2023
Dane Goodwin,ND,0.53,0.506,165.3,3.7,14.1,8.9,11.2,8.1,1.4,0.8,18.1,1.2,1.1,110,110.6,-0.7,272.1,15.3,2023
Darius Johnson,UCF,0.489,0.446,151.5,2.8,9.8,6.3,28,19.3,4.3,0.3,21.6,1.3,1.1,100.9,96.4,4.5,187.8,15.3,2023
Brevin Galloway,CLEM,0.58,0.53,163.2,1.1,8.3,5,14.5,14.2,1.7,0.8,20.5,-0.3,1.3,110.3,101.6,8.7,204.5,15.3,2023
Ben Vander Wal,FRMN,0.602,0.564,145.7,10.4,13.3,11.9,3.9,12.2,1.6,1.8,14.2,-1.8,1.6,125.2,103,22.2,150.4,15.3,2023
Zek Montgomery,BRDLY,0.538,0.523,150,3,15.4,9.1,8.7,15.2,2.4,2.4,20.3,-2.8,1.2,101.7,95.8,5.9,161.1,15.3,2023
Dusan Neskovic,DART,0.609,0.581,166.7,2.3,13.8,8.1,9.8,19.2,0.7,0.4,24.9,-6.2,1.4,103.1,106.9,-3.7,130.1,15.3,2023
Ryan Langborg,PRIN,0.56,0.525,157.8,1.2,10,5.7,9.9,12.3,1.4,1.8,20.9,-1.6,1.2,109.2,99.9,9.2,220.1,15.3,2023
Chris Nix,UTM,0.552,0.554,106.4,11.7,15.8,13.8,12.1,16,1.1,3.1,14.1,0,1.3,115.8,102,13.8,230.4,15.3,2023
Caleb Love,UNC,0.491,0.452,144.3,1.2,10.7,6,16.7,12.5,1.7,0.6,27.1,-1.4,1.1,100.1,102.4,-2.2,248.8,15.3,2023
Julian Larry,INDST,0.672,0.634,187.5,2.2,10.5,6.6,21.8,27.7,2.7,0.7,14.5,0.8,1.6,114.4,97.3,17.1,257.3,15.3,2023
Justin Powell,WSU,0.556,0.538,164.5,1.3,13.7,7.3,17.1,9.2,1.2,0.5,16.2,3,1.2,120.3,103.6,16.7,286.4,15.3,2023
Davon Barnes,TEXSO,0.527,0.472,149.6,4.9,11.4,8.1,13.1,15.8,1.5,0.6,23,-3.3,1.3,102.7,104,-1.3,229.6,15.3,2023
Jaxon Knotek,AMERU,0.576,0.552,154.9,5.2,17.2,11.3,7.3,16.8,2.2,1.9,18.8,-3.4,1.3,105.1,104.4,0.6,116.9,15.3,2023
Ben Vander Plas,UVA,0.504,0.5,122.4,5.1,19.7,12.3,11.6,8.6,2.1,1.9,18.4,1.1,1.1,105.5,96,9.5,189.1,15.2,2023
Yuto Yamanouchi,LAMAR,0.478,0.413,132.7,14.3,23,18.7,2.7,14.4,0.6,4.3,19.7,-4.8,1.2,101.7,105.6,-3.9,174.1,15.2,2023
Will Johnston,UTRGV,0.604,0.548,171.1,1.3,6.7,4.1,20.9,17.1,0.5,0.2,21.4,-0.2,1.4,114.5,109.8,4.7,242,15.2,2023
Miles Brown,OHIO,0.589,0.559,162,2.4,10.2,6.2,10.7,15.9,2.4,0.8,17,-1.2,1.4,115.2,105.2,10,224.4,15.2,2023
Langston Love,BAYL,0.546,0.514,148.7,6.9,10.1,8.5,9.2,10.8,1.4,0.9,19.6,-1,1.3,116.3,104.8,11.5,110.6,15.2,2023
Dale Bonner,BAYL,0.58,0.527,155.8,1.6,6.4,4,24.7,22.5,4.2,0.6,13.6,3.4,1.5,116.8,100.2,16.7,144.6,15.2,2023
Steve Settle,HWRD,0.541,0.482,153.4,4.5,19,11.9,6.9,16.8,2.2,3.5,20.2,-4.3,1.3,103.5,96.8,6.7,258,15.2,2023
Tanner Thomas,HEART,0.547,0.527,159.5,9.9,16.1,13,6.8,17.6,1.6,2.4,18.5,-4.2,1.2,103,101.1,1.9,168.8,15.2,2023
Keonte Kennedy,MEMP,0.564,0.558,146.3,5.6,7.7,6.7,6.1,11.3,2.7,0.6,19.1,-2.1,1.2,111.6,101.9,9.7,129.1,15.2,2023
Michael Forrest,FAU,0.531,0.508,150,1.9,10.4,6.4,14,11.7,1.7,0.4,21.5,0.2,1.2,109.4,97.7,11.8,178.4,15.2,2023
Caden Pierce,PRIN,0.534,0.514,140.1,8.4,19.3,14,6.5,10.6,1.3,2,14.4,-0.5,1.2,115.3,97.1,18.2,282,15.2,2023
"Damezi Anderson, Jr.",UDM,0.563,0.551,156.4,6.3,13.7,9.8,6.8,10.7,1.4,1.5,17,-1.2,1.2,118.9,110.9,8,219.3,15.2,2023
Abdoulaye Thiam,HP,0.551,0.521,151.9,3.8,11.1,7.6,9.6,15.3,1.5,0.5,23.5,-4.1,1.2,105.1,108.8,-3.7,209.5,15.2,2023
Avery Anderson III,OKST,0.511,0.427,140.2,1.6,12.5,7.3,25,21.7,3.1,1.5,25.2,-2.6,1.3,97.1,91.6,5.5,144.5,15.2,2023
Stevie Mitchell,MARQ,0.546,0.512,151.1,4.3,11.4,7.9,7.2,9.7,4.1,0.5,15.7,0,1.2,112.6,98.5,14.1,197.5,15.2,2023
D.J. Horne,ASU,0.497,0.46,154,1.6,11.6,6.6,16.4,9.8,2.1,0.4,23.6,0.7,1.1,103.8,99.3,4.4,243.1,15.2,2023
Tahlik Chavez,CHASO,0.532,0.5,149.5,0.4,11.8,6,10.4,8.2,1.1,0.5,22.7,0,1.2,112.7,112.9,-0.2,161.8,15.2,2023
Kylen Milton,UAPB,0.481,0.415,143.7,2.2,14,7.9,31.8,16.9,2.5,0.8,26.5,-0.1,1.2,96.7,97.3,-0.6,242.9,15.2,2023
Omarion Henry,NEWOR,0.58,0.565,151.8,5.9,16.6,11.3,10.4,15,0.8,4,17.9,-1.9,1.3,109.8,108.4,1.4,158.1,15.2,2023
Matthew Murrell,MISS,0.497,0.445,151.1,2.6,10,6.2,16,11.8,2,0.5,24.5,-0.5,1.1,104.7,105,-0.2,220,15.2,2023
Lance Jones,SOILL,0.491,0.453,141.2,1.8,10.7,6.5,17.7,13.9,3.3,0.3,29.6,-2.4,1.1,94.1,94.6,-0.5,207,15.2,2023
Seth Pinkney,FIU,0.713,0.723,135.9,5.8,13.8,9.9,2.6,13.9,1.1,9.8,9.9,-1.7,1.8,131.9,104,27.9,120.9,15.2,2023
Justin Wilson,SCSU,0.553,0.561,104.9,12.7,16,14.2,4.8,20.9,1.4,6.3,18.8,-6.4,1.3,100,107.8,-7.8,92.9,15.2,2023
Quinlan Bennett,WIU,0.555,0.524,129.6,6.1,16.3,11.1,5.4,11.6,1.8,0.5,17.4,-2,1.3,110.3,104.3,6.1,196.5,15.2,2023
Ian Schieffelin,CLEM,0.568,0.543,153.1,8,17,12.8,17,18.4,0.9,1.6,15.8,0.7,1.3,113.7,100,13.7,193.3,15.2,2023
Alec Rosner,WIU,0.562,0.524,158.8,1.7,8.1,4.9,11.3,8.4,1.6,0.2,18.3,1.1,1.3,116.1,108.4,7.8,247.8,15.2,2023
Allen Flanigan,AUB,0.551,0.509,153.3,3.8,17.8,11,10.6,16.2,1.8,0.9,20.2,-2.9,1.3,105.4,98.9,6.5,232.6,15.1,2023
Grant Huffman,DAV,0.524,0.502,136.9,1.3,12.8,7.1,23.7,14.8,2.5,0.2,18.4,2.7,1.2,105.2,102,3.3,244.3,15.1,2023
Xavier Rhodes,NKU,0.501,0.489,136.6,2.7,8.4,5.4,26,19.5,4.4,1.1,18.2,2.1,1.2,102.4,97.6,4.8,222.4,15.1,2023
Josh Nickelberry,LASAL,0.575,0.543,161.1,3,10.1,6.5,5.7,12,0.9,0.1,22.3,-3.4,1.3,110.9,109.3,1.6,165.9,15.1,2023
Gibson Jimerson,STLOU,0.59,0.572,169.4,1.6,10,6,6.2,9.3,0.9,0.4,19.4,-1.3,1.3,114.7,106.2,8.5,255.4,15.1,2023
K'mani Doughty,NEWOR,0.543,0.461,162.5,8.4,12.5,10.5,16.9,23.3,3.5,2.3,23.2,-4.8,1.3,99.9,104.4,-4.4,136.4,15.1,2023
Miles Kelly,GT,0.547,0.52,168.7,1.1,11.3,6.1,8.2,10.1,1.3,0.2,23.2,-1.9,1.2,106.6,107.8,-1.1,219.6,15.1,2023
Robert Allen,MISS,0.505,0.466,144,10.5,15.6,13,14.5,18.6,2.3,2.2,17.1,-1.2,1.2,104.2,102,2.2,141.3,15.1,2023
Jarius Hicklen,UNF,0.545,0.514,150.1,2,10.6,6.5,17.6,14.7,1.7,0.1,20.9,0.4,1.2,108.7,112.1,-3.4,248.5,15.1,2023
J.P. Pegues,FRMN,0.533,0.507,144.9,1.3,12.7,7.1,21.6,14.1,1.1,0.6,20.9,2.4,1.2,109.6,105.2,4.4,299,15.1,2023
Luc Therrien,HMPTN,0.53,0.5,110,8.8,10.8,9.7,3.4,2.4,0,4,15.1,0.2,1.4,121.6,112.3,9.2,35.3,15.1,2023
Sion James,TULAN,0.582,0.545,151,2.2,12.3,7.4,15.3,12.8,2.9,2.4,12.8,2.6,1.4,117.2,101.9,15.3,332.3,15.1,2023
Eral Penn,DEP,0.517,0.477,132.1,9.9,18.5,14.1,4.6,10.1,1.3,3.5,15.8,-1.5,1.3,110.5,107.5,2.9,263.1,15.1,2023
Chandler Turner,BGSU,0.531,0.507,143.6,7.4,18.2,12.7,8.4,15.1,1.8,1.5,19.2,-2.8,1.2,104.6,109.6,-5,192.9,15.1,2023
